,study.id,study.type,continent,study.yrs,exp.duration,yrs,lat,long,elevation ,map,mat,phot,dom.plant,plant.life,plant.season,aridity.index,Aridity Index,humid,clim,PET,MAP.clim,MAT.clim,system,sub.system,soil.class,sand,clay,silt,starting.bD,starting.bD.units,reps.exp,reps.control,graz.exp.rate,graz.control.rate,graz.exp.strat,graz.control.strat,animal1.exp.rate,animal1.exp,animal2.exp.rate,animal2.exp,animal1.control.rate,animal1.control,animal2.control.rate,animal2.control,animal.unit,animal.rate.unit,soil.upper,soil.lower,soil.dept,meanBD.exp,sdBD.exp,seBD.exp,meanBD.control,sdBD.control,seBD.control,BD.units,BD?,meanSOC.exp,sdSOC.exp,seSOC.exp,meanSOC.control,sdSOC.control,seSOC.control,SOC.units,meanSOC.exp.gkg,sdSOC.exp.gkg,seSOC.exp.gkg,meanSOC.control.gkg,sdSOC.control.gkg,seSOC.control.gkg,SOC.units,SOC?,seWHC.exp,meanWHC.control,seWHC.control,WHC.units,meanSOM.exp,sdSOM.exp,seSOM.exp,meanSOM.control,sdSOM.control,seSOM.control,SOM.units,meanSOM.exp.gkg,sdSOM.exp.gkg,seSOM.exp.gkg,meanSOM.control.gkg,sdSOM.control.gkg,seSOM.control.gkg,SOM.units.gkg,meanCN.exp,sdCN.exp,seCN.exp,meanCN.control,sdCN.control,seCN.control,CN.units,CN?,meanTN.exp,sdTN.exp,seTN.exp,meanTN.control,sdTN.control,seTN.control,TN.units,meanTN.exp.gkg,sdTN.exp.gkg,seTN.exp.gkg,meanTN.control.gkg,sdTN.control.gkg,seTN.control.gkg,TN.units,meanN2O.exp,seN2O.exp,meanN2O.control,seN2O.control,N2O.units,meanCO2.exp,seCO2.exp,meanCO2.control,seCO2.control,CO2.units,meanER.exp,seER.exp,meanER.control,seER.control,ER.units,meanNPP.exp,sdNPP.exp,seNPP.exp,meanNPP.control,sdNPP.control,seNPP.control,NPP.units,Notes
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,94.7,3.9,1.8,,,3,3,,,rotational,cont,14.2,,,,13.1,,,,ha LSU-1,,5,10,1,1.5,0.08009019,0.046240093,1.58,0.04,0.023094011,g cm-3,1,1.9,0.1,0.057735027,1.9,0.2,0.115470054,g kg-1,1.9,0.1,0.057735027,1.9,0.2,0.115470054,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.07,0.040414519,0.15,0.02,0.011547005,g kg-1,0.1,0.07,0.007298004,0.15,0.02,0.011547005,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,94.7,3.9,1.8,,,3,3,,,rotational,cont,14.2,,,,13.1,,,,ha LSU-1,,10,20,2,1.54,0.08,0.046188022,1.52,0.05,0.028867513,g cm-3,1,1.6,,,2,0.2,0.115470054,g kg-1,1.6,,,2,0.2,0.115470054,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,,,0.18,,,g kg-1,0.1,,,0.18,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,98,1.9,0.5,,,3,3,,,cont,rotational,,,,,,,,,,,,5,1,,,,,,,g cm-3,0,30.7,2.771281292,1.6,13.7,0.5,0.288675135,g kg-1,2.4,0.03,0.017320508,13.7,0.5,0.288675135,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,,,1,0.04,0.023094011,g kg-1,0.2,,,1,0.04,0.004170288,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,98,1.9,0.5,,,3,3,,,cont,rotational,,,,,,,,,,,,10,1,,,,,,,g cm-3,0,2.4,0.03,0.017320508,11.3,0.3,0.173205081,g kg-1,1.3,0.1,0.057735027,11.3,0.3,0.173205081,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0.01,0.005773503,1,0.03,0.017320508,g kg-1,0.2,0.01,0.005773503,1,0.03,0.003127716,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,98,1.9,0.5,,,3,3,,,cont,rotational,,,,,,,,,,,,20,2,,,,,,,g cm-3,0,1.3,0.1,0.057735027,4.2,0.1,0.057735027,g kg-1,1,0.1,0.057735027,4.2,0.1,0.057735027,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01,,,0.4,,,g kg-1,0.01,,,0.4,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,98.2,0.8,3.15,,,3,3,,,cont,rotational,,,,,,,,,,,,5,1,1.6,0.02,0.011547005,1.54,0.03,0.017320508,g cm-3,1,1,0.1,0.057735027,4.8,0.16,0.092376043,g kg-1,2.2,0.1,0.057735027,4.8,0.16,0.092376043,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.02,,,0.38,0.01,0.005773503,g kg-1,0.02,,,0.38,0.01,0.001042572,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,98.2,0.8,3.15,,,3,3,,,cont,rotational,,,,,,,,,,,,10,1,1.6,0.03,0.017320508,1.58,0.084361667,0.048706231,g cm-3,1,2.2,0.1,0.057735027,2.9,0.1,0.057735027,g kg-1,1.5,0.03,0.017320508,2.9,0.1,0.057735027,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.03,0.017320508,0.25,0.01,0.005773503,g kg-1,0.1,0.03,0.017320508,0.25,0.01,0.001042572,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,98.2,0.8,3.15,,,3,3,,,cont,rotational,,,,,,,,,,,,20,2,1.56,0.02,0.011547005,1.58,0.04,0.023094011,g cm-3,1,1.5,0.03,0.017320508,1.4,,,g kg-1,1.4,0.1,0.057735027,1.4,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.03,0.017320508,0.07,,,g kg-1,0.1,0.03,0.017320508,0.07,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,96.7,2,1.4,,,3,3,,,cont,rotational,,,,,,,,,,,,5,1,1.5,0.05,0.028867513,1.56,0.02,0.011547005,g cm-3,1,1.4,0.1,0.057735027,1.9,0.05,0.028867513,g kg-1,3.4,0.5,0.288675135,1.9,0.05,0.028867513,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,,,0.1,,,g kg-1,0.2,,,0.1,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,96.7,2,1.4,,,3,3,,,cont,rotational,,,,,,,,,,,,10,1,1.6,0.03,0.017320508,1.55,0.09,0.051961524,g cm-3,1,3.4,0.5,0.288675135,1.5,1.2,0.692820323,g kg-1,2.2,0.1,0.057735027,1.5,1.2,0.692820323,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0.04,0.023094011,0.1,,,g kg-1,0.2,0.04,0.023094011,0.1,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,96.7,2,1.4,,,3,3,,,cont,rotational,,,,,,,,,,,,20,2,1.5,0.05,0.028867513,1.54,0.09,0.051961524,g cm-3,1,2.2,0.1,0.057735027,1.3,,,g kg-1,1.7,0.1,0.057735027,1.3,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0.05,0.028867513,0.05,,,g kg-1,0.2,0.05,0.028867513,0.05,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,96.6,2.7,1.4,,,3,3,,,cont,rotational,,,,,,,,,,,,5,1,1.55,0.03,0.017320508,1.53,0.08,0.046188022,g cm-3,1,1.7,0.1,0.057735027,2.7,0.07,0.040414519,g kg-1,3,1.2,0.692820323,2.7,0.07,0.040414519,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0.01,0.005773503,0.2,0.04,0.023094011,g kg-1,0.2,0.01,0.005773503,0.2,0.04,0.004170288,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,96.6,2.7,1.4,,,3,3,,,cont,rotational,,,,,,,,,,,,10,1,1.58,0.04,0.023094011,1.5,0.08009019,0.046240093,g cm-3,1,3,1.2,0.692820323,1.9,0.1,0.057735027,g kg-1,1.9,0.2,0.115470054,1.9,0.1,0.057735027,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0.02,0.011547005,0.1,0.07,0.040414519,g kg-1,0.15,0.02,0.011547005,0.1,0.07,0.007298004,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,33,article,africa,10,10,2,-27.4634,23.434,1100,372,17.5,,mixed,mixed,cool,0.29,0.29,arid,warm,1631,430,16.9,rangeland,savanna,5,96.6,2.7,1.4,,,3,3,,,cont,rotational,,,,,,,,,,,,20,2,1.52,0.05,0.028867513,1.54,0.08,0.046188022,g cm-3,1,1.9,0.2,0.115470054,1.6,,,g kg-1,2,0.2,0.115470054,1.6,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18,,,0.1,,,g kg-1,0.18,,,0.1,,,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,441,2.3,,woody,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,foothills,0,,,,,,4,4,,,cont,none,,,,,,,,,,,0,30,2,,,,,,,,0,11.1,8.44,4.22,9.73,7.32,3.66,%,111,84.4,42.2,97.3,73.2,36.6,g kg-1,1,,,,,6.99,,1.19,6.4,,1.27,%,69.9,,11.9,64,,12.7,g kg-1,,,,,,,,0,0.26,0.12,0.06,0.24,0.12,0.06,%,2.6,1.2,0.6,2.4,1.2,0.6,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,441,2.3,,woody,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,foothills,0,,,,,,4,4,,,cont,none,,,,,,,,,,,0,15,2,,,,,,,,0,15.06,15.94,7.97,13.08,13.82,6.91,%,150.6,159.4,79.7,130.8,138.2,69.1,g kg-1,1,,,,,7.96,,2.16,7.07,,2.2,%,79.6,,21.6,70.7,,22,g kg-1,,,,,,,,0,0.34,0.18,0.09,0.32,0.2,0.1,%,3.4,1.8,0.9,3.2,2,1,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,441,2.3,,woody,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,foothills,0,,,,,,4,4,,,cont,none,,,,,,,,,,,15,30,2,,,,,,,,0,7.14,6.06,3.03,6.37,5.32,2.66,%,71.4,60.6,30.3,63.7,53.2,26.6,g kg-1,1,,,,,6.01,,1.14,5.73,,1.54,%,60.1,,11.4,57.3,,15.4,g kg-1,,,,,,,,0,0.18,0.14,0.07,0.16,0.1,0.05,%,1.8,1.4,0.7,1.6,1,0.5,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,470,3.9,,poaceae,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,aspen,0,,,,,,4,4,,,cont,none,,,,,,,,,,,0,30,2,,,,,,,,0,3.62,2.48,1.24,3.11,1.68,0.84,%,36.2,24.8,12.4,31.1,16.8,8.4,g kg-1,1,,,,,4.06,,0.84,4.08,,0.75,%,40.6,,8.4,40.8,,7.5,g kg-1,,,,,,,,0,0.16,0.12,0.06,0.14,0.1,0.05,%,1.6,1.2,0.6,1.4,1,0.5,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,470,3.9,,poaceae,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,aspen,0,,,,,,4,4,,,cont,none,,,,,,,,,,,0,15,2,,,,,,,,0,5.09,4.52,2.26,4.24,2.6,1.3,%,50.9,45.2,22.6,42.4,26,13,g kg-1,1,,,,,3.65,,1.33,4.17,,1.17,%,36.5,,13.3,41.7,,11.7,g kg-1,,,,,,,,0,0.22,0.2,0.1,0.21,0.16,0.08,%,2.2,2,1,2.1,1.6,0.8,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,470,3.9,,poaceae,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,aspen,0,,,,,,4,4,,,cont,none,,,,,,,,,,,15,30,2,,,,,,,,0,2.15,1.58,0.79,1.98,1.68,0.84,%,21.5,15.8,7.9,19.8,16.8,8.4,g kg-1,1,,,,,4.48,,1.17,3.99,,1.1,%,44.8,,11.7,39.9,,11,g kg-1,,,,,,,,0,0.1,0.12,0.06,0.08,0.1,0.05,%,1,1.2,0.6,0.8,1,0.5,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,394,4.4,,poaceae,mixed,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,prarie,0,,,,,,4,4,,,cont,none,,,,,,,,,,,0,30,2,,,,,,,,0,0.1,1.24,0.62,2.85,1.04,0.52,%,1,12.4,6.2,28.5,10.4,5.2,g kg-1,1,,,,,6.37,,1.1,4.34,,0.47,%,63.7,,11,43.4,,4.7,g kg-1,,,,,,,,0,0.3,0.12,0.06,0.28,0.1,0.05,%,3,1.2,0.6,2.8,1,0.5,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,394,4.4,,poaceae,mixed,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,prarie,0,,,,,,4,4,,,cont,none,,,,,,,,,,,0,15,2,,,,,,,,0,4.12,2.02,1.01,3.74,1.66,0.83,%,41.2,20.2,10.1,37.4,16.6,8.3,g kg-1,1,,,,,6.7,,1.81,4.49,,0.7,%,67,,18.1,44.9,,7,g kg-1,,,,,,,,0,0.4,0.2,0.1,0.37,0.16,0.08,%,4,2,1,3.7,1.6,0.8,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,394,4.4,,poaceae,mixed,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,prarie,0,,,,,,4,4,,,cont,none,,,,,,,,,,,15,30,2,,,,,,,,0,2.09,0.62,0.31,1.97,0.46,0.23,%,20.9,6.2,3.1,19.7,4.6,2.3,g kg-1,1,,,,,6.04,,1.53,4.19,,0.74,%,60.4,,15.3,41.9,,7.4,g kg-1,,,,,,,,0,0.2,0.06,0.03,0.18,0.04,0.02,%,2,0.6,0.3,1.8,0.4,0.2,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,441,2.3,,woody,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,foothills,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,30,2,,,,,,,g cm-3,0,2,0.2,0.115470054,11.1,8.44,4.22,%,97.3,73.2,36.6,111,84.4,42.2,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24,0.12,0.06,0.26,0.12,0.06,g kg-1,2.4,1.2,0.6,2.6,1.2,0.6,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,441,2.3,,woody,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,foothills,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,15,2,,,,,,,g cm-3,0,9.73,7.32,3.66,15.06,15.94,7.97,%,130.8,138.2,69.1,150.6,159.4,79.7,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32,0.2,0.1,0.34,0.18,0.09,g kg-1,3.2,2,1,3.4,1.8,0.9,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,441,2.3,,woody,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,foothills,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,30,2,,,,,,,g cm-3,0,13.08,13.82,6.91,7.14,6.06,3.03,%,63.7,53.2,26.6,71.4,60.6,30.3,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16,0.1,0.05,0.18,0.14,0.07,g kg-1,1.6,1,0.5,1.8,1.4,0.7,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,470,3.9,,poaceae,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,aspen,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,30,2,,,,,,,g cm-3,0,6.37,5.32,2.66,3.62,2.48,1.24,%,31.1,16.8,8.4,36.2,24.8,12.4,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14,0.1,0.05,0.16,0.12,0.06,g kg-1,1.4,1,0.5,1.6,1.2,0.6,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,470,3.9,,poaceae,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,aspen,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,15,2,,,,,,,g cm-3,0,3.11,1.68,0.84,5.09,4.52,2.26,%,42.4,26,13,50.9,45.2,22.6,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21,0.16,0.08,0.22,0.2,0.1,g kg-1,2.1,1.6,0.8,2.2,2,1,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,470,3.9,,poaceae,perennial,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,aspen,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,30,2,,,,,,,g cm-3,0,4.24,2.6,1.3,2.15,1.58,0.79,%,19.8,16.8,8.4,21.5,15.8,7.9,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.08,0.1,0.05,0.1,0.12,0.06,g kg-1,0.8,1,0.5,1,1.2,0.6,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,394,4.4,,poaceae,mixed,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,prarie,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,30,2,,,,,,,g cm-3,0,1.98,1.68,0.84,0.1,1.24,0.62,%,28.5,10.4,5.2,1,12.4,6.2,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28,0.1,0.05,0.3,0.12,0.06,g kg-1,2.8,1,0.5,3,1.2,0.6,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,394,4.4,,poaceae,mixed,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,prarie,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,15,2,,,,,,,g cm-3,0,2.85,1.04,0.52,4.12,2.02,1.01,%,37.4,16.6,8.3,41.2,20.2,10.1,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37,0.16,0.08,0.4,0.2,0.1,g kg-1,3.7,1.6,0.8,4,2,1,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,35,article,north america,30,30,2,50.004039,-111.25517,,394,4.4,,poaceae,mixed,cool,0.3878,0.3878,arid,warm,869,357,3.3,grassland,prarie,0,,,,,,4,4,,,none,cont,,,,,,,,,,,,30,2,,,,,,,g cm-3,0,3.74,1.66,0.83,2.09,0.62,0.31,%,19.7,4.6,2.3,20.9,6.2,3.1,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18,0.04,0.02,0.2,0.06,0.03,g kg-1,1.8,0.4,0.2,2,0.6,0.3,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,40,article,asia,4,4,2,41.733333,115.666667,1475,430,1.4,c3,poaceae,perennial,cool,0.487,0.487,arid,warm,809,428,1,,,0,,,,,,5,5,heavy,moderate,cont,cont,7.52,sheep,,,3.45,sheep,,,sheep equivalent ha-1,,0,10,1,,,,,,,,0,20.29,1.596552536,0.714,25.28571429,1.27775313,0.571428571,g kg-1,20.29,1.596552536,0.714,25.28571429,2.236067977,0.571428571,g kg-1,1,,,,,,,,,,,,,,,,,,,10.06,,0.303,,11.81818182,0.242424242,,1,2.1,0.082734515,0.037,2.044334975,0.082613349,0.036945813,g kg-1,2.1,0.082734515,0.037,2.044334975,0.082613349,0.036945813,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,40,article,asia,4,4,2,41.733333,115.666667,1475,430,1.4,c3,poaceae,perennial,cool,0.487,0.487,arid,warm,809,428,1,,,0,,,,,,5,5,moderate,heavy,cont,cont,,,,,,,,,,,,10,1,,,,,,,g cm-3,0,1.97,0.46,0.23,20.29,1.596552536,0.714,g kg-1,25.28571429,2.236067977,0.571428571,20.29,1.596552536,0.714,g kg-1,1,,,,,,,,,,,,,,,,,,,,11.81818182,0.242424242,10.06,,0.303,,0,2.044334975,0.082613349,0.036945813,2.1,0.082734515,0.037,g kg-1,2.044334975,0.082613349,0.036945813,2.1,0.082734515,0.037,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,5,65,9,26,,,5,5,low,heavy,cont,cont,14,cow,,,27,cow,,,animal 100 ha-1,,0,15,2,0.98,0.052325591,0.023400716,1.06,0.056597068,0.025310978,g cm-3,1,3.0392,0.066534431,0.029755102,2.1808,0.036603303,0.016369495,%,30.392,0.665344315,0.297551023,21.808,0.366033033,0.163694949,g kg-1,1,,,,,5.24,,,3.76,,,%,52.4,,,37.6,,,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,5,65,9,26,,,5,5,heavy,heavy,cont,rotational,27,cow,,,27,cow,,,animal 100 ha-1,,0,15,2,1.06,0.056597068,0.025310978,0.91,0.048588049,0.021729236,g cm-3,1,2.1808,0.047742264,0.021350989,3.3176,0.055683749,0.024902529,%,21.808,0.477422638,0.213509895,33.176,0.556837486,0.249025294,g kg-1,1,,,,,3.76,,,5.72,,,%,37.6,,,57.2,,,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,1,57,25,18,,,5,5,low,heavy,cont,cont,14,cow,,,27,cow,,,animal 100 ha-1,,15,30,2,1.13,0.06033461,0.026982458,1.22,0.065140021,0.029131503,g cm-3,1,2.059,0.045075808,0.020158514,1.421,0.023850557,0.010666293,%,20.59,0.450758076,0.20158514,14.21,0.238505567,0.106662932,g kg-1,1,,,,,3.55,,,2.45,,,%,35.5,,,24.5,,,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,1,57,25,18,,,5,5,heavy,heavy,cont,rotational,27,cow,,,27,cow,,,animal 100 ha-1,,15,30,2,1.22,0.065140021,0.029131503,1.05,0.056063133,0.025072195,g cm-3,1,1.421,0.031108656,0.013912214,1.421,0.023850557,0.010666293,%,14.21,0.311086559,0.139122139,14.21,0.238505567,0.106662932,g kg-1,1,,,,,2.45,,,2.45,,,%,24.5,,,24.5,,,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,1,57,25,18,,,5,5,low,heavy,cont,cont,14,cow,,,27,cow,,,animal 100 ha-1,,30,60,4,1.18,0.063004283,0.028176372,1.28,0.068343629,0.0305642,g cm-3,1,1.2122,0.026537588,0.01186797,0.8642,0.014505032,0.006486848,%,12.122,0.265375881,0.118679702,8.642,0.145050324,0.064868477,g kg-1,1,,,,,2.09,,,1.49,,,%,20.9,,,14.9,,,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,1,57,25,18,,,5,5,heavy,heavy,cont,rotational,27,cow,,,27,cow,,,animal 100 ha-1,,30,60,4,1.28,0.068343629,0.0305642,1.1,0.058732806,0.026266109,g cm-3,1,0.8642,0.018919142,0.008460897,1.4384,0.024142604,0.010796901,%,8.642,0.189191418,0.084608974,14.384,0.241426043,0.107969009,g kg-1,1,,,,,1.49,,,2.48,,,%,14.9,,,24.8,,,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,45,article,north america,9,9,2,33.2477,-97.63,,835,15.4,,,,cool,0.5924,0.5924,sub-humid,warm,1450,835,15.4,rangeland,,5,65,9,26,,,5,5,low,heavy,cont,cont,14,cow,,,27,cow,,,animal 100 ha-1,,0,15,2,0.98,0.052325591,0.023400716,1.06,0.056597068,0.025310978,g cm-3,1,44.66,0.977700615,0.437241007,34.684,0.582148281,0.260344626,Mg ha-1,29.17786667,0.034105842,0.006821168,24.51002667,0.021965257,0.004393051,g kg-1,1,,,,,77,,,59.8,,,Mg ha-1,503.0666667,0,0,422.5866667,0,0,g kg-1,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
